Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Target,course_id
1,9,1,12,1,1,1,23,27,5,10,0,0,1,0,1,20,0,0,7,10,7,12.625,0,0,8,8,8,13.0625,0,Graduate,273
1,8,3,6,1,1,1,13,28,6,8,0,0,1,0,0,21,0,0,6,0,0,0,0,0,6,0,0,0,0,Dropout,104
1,1,3,12,1,1,1,13,28,10,8,0,0,1,0,1,18,0,0,8,8,7,13.97142857,0,0,8,8,7,13.97142857,0,Graduate,272
1,1,5,5,1,1,1,19,1,6,8,0,0,1,0,0,18,0,0,6,7,2,11,0,0,6,0,0,0,0,Dropout,66
2,12,1,17,0,1,1,23,14,5,9,0,0,1,0,0,33,0,0,5,5,5,12.8,0,0,5,6,5,15.33333333,0,Graduate,402
1,1,2,14,1,1,1,22,27,10,8,0,0,1,0,1,18,0,0,6,8,6,13.57142857,0,0,6,6,5,12.8,0,Enrolled,323
1,1,1,2,1,1,1,22,27,8,10,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,Dropout,9
1,1,1,6,1,1,1,22,27,10,7,0,1,1,0,0,21,0,0,5,9,2,11.5,0,0,5,13,4,11,1,Enrolled,93
1,8,3,11,1,1,1,22,14,6,6,0,0,1,0,0,19,0,0,6,8,4,11.25,0,0,6,8,4,12,0,Enrolled,251
1,4,1,17,0,3,1,3,14,3,4,0,0,1,0,0,28,0,0,5,7,5,13.71428571,0,0,5,7,5,13.14285714,0,Graduate,406
2,12,1,9,1,1,1,1,14,10,10,0,0,0,0,0,29,0,0,4,4,0,0,0,0,5,0,0,0,0,Dropout,179
1,15,1,8,1,14,1,1,27,4,4,0,1,0,0,0,36,0,2,6,9,6,12,0,1,6,8,3,14.66666667,0,Dropout,154
1,12,1,3,0,12,1,22,27,10,8,0,0,1,0,1,32,0,0,6,7,6,12.66666667,0,0,6,7,6,13.33333333,0,Graduate,32
1,12,1,12,1,1,1,23,27,6,8,0,0,1,0,1,25,0,0,8,11,7,13.29,3,0,8,11,7,13.29,3,Enrolled,269
2,14,1,17,0,1,1,22,27,4,11,0,0,1,0,0,33,0,8,10,15,8,10.375,0,7,10,13,9,10.44444444,0,Enrolled,409
2,14,1,3,0,10,1,19,24,1,1,0,0,0,0,0,34,0,3,7,13,3,12,0,2,7,15,1,13,1,Dropout,39
2,12,1,3,0,1,1,19,24,1,1,0,0,1,0,0,33,0,0,6,10,5,11.4,0,1,6,7,6,11.16666667,0,Graduate,32
1,14,1,17,0,1,1,22,28,10,9,0,1,0,0,0,29,0,0,5,15,2,13.25,0,0,5,12,3,12.6,3,Dropout,409
1,1,1,12,1,1,1,1,1,5,11,0,0,1,0,0,18,0,0,7,7,6,13.86166667,0,0,8,16,0,0,1,Dropout,260
1,1,1,15,1,1,1,22,28,8,8,0,0,1,0,1,18,0,0,6,6,6,12.16666667,0,0,6,7,6,12.14285714,0,Graduate,345
2,4,1,10,1,3,1,22,14,5,6,0,0,1,0,0,38,0,0,6,17,4,13.75,0,0,6,15,6,14.5,0,Graduate,221
1,1,4,12,1,1,1,23,27,10,9,0,0,1,0,1,19,0,0,7,7,6,15.43333333,0,0,7,7,6,15.43333333,0,Graduate,262
4,12,1,3,0,12,1,22,27,10,10,0,0,1,0,1,39,0,0,6,6,6,13.83333333,0,0,6,6,6,15.5,0,Graduate,32
1,14,1,17,0,3,1,22,27,10,10,0,0,1,0,0,37,0,7,14,21,12,11.83333333,0,11,12,15,11,11.36363636,0,Graduate,409
1,8,2,13,1,1,1,22,27,6,6,0,0,1,0,0,32,0,0,7,7,0,0,0,0,8,8,0,0,0,Dropout,296
1,9,1,10,1,1,1,23,24,5,1,0,0,1,0,0,18,0,0,1,1,0,0,1,0,6,0,0,0,0,Dropout,203
1,14,1,13,1,1,1,1,1,5,9,1,0,1,0,0,20,0,1,7,9,7,12.33333333,0,0,8,8,8,12.625,0,Enrolled,299
1,1,5,5,1,1,1,22,27,10,10,0,0,1,0,0,20,0,0,6,6,6,11.16666667,0,0,6,6,6,12.16666667,0,Graduate,66
1,8,1,6,1,1,1,22,27,10,10,0,0,1,0,1,23,0,0,6,6,6,14.66666667,0,0,6,8,6,12.42857143,0,Graduate,98
1,1,2,9,1,1,1,1,14,5,10,0,0,1,0,0,19,0,0,5,5,5,11.2,0,0,5,11,4,11.75,0,Enrolled,170
1,1,1,10,1,1,1,22,28,10,11,0,0,1,0,0,18,0,0,6,9,6,13.71428571,0,0,6,6,6,14.16666667,0,Graduate,202
1,1,1,9,1,1,1,23,14,10,10,0,0,1,1,0,19,0,0,5,5,5,12.8,0,0,5,10,5,11.44444444,0,Graduate,168
1,8,4,15,1,1,1,1,28,6,8,0,0,1,0,0,20,0,0,6,9,4,13.25,0,0,6,11,5,11.8,0,Graduate,349
1,1,6,12,1,1,1,22,14,10,8,0,0,1,0,0,19,0,0,8,10,6,13.78,1,0,8,10,6,13.78,1,Dropout,263
1,8,3,12,1,1,1,22,28,5,6,0,0,1,0,0,19,0,0,8,8,7,15.11,0,0,8,8,7,15.11,0,Graduate,275
1,1,2,10,1,1,1,1,14,5,6,0,0,1,0,0,18,0,0,6,10,4,11,0,0,6,8,5,11.2,0,Graduate,206
1,1,1,12,1,1,1,23,14,10,6,0,0,1,0,1,20,0,0,8,8,7,15.79857143,0,0,8,8,7,15.79857143,0,Graduate,260
1,1,3,12,1,1,1,13,27,10,10,0,0,1,0,0,20,0,0,7,7,7,13.77571429,0,0,8,8,8,15.6,0,Graduate,272
4,12,1,12,1,1,1,23,27,8,8,0,0,1,0,0,24,0,0,8,11,7,12.16,0,0,8,11,7,12.16,0,Graduate,269
4,12,2,13,1,1,1,23,27,8,8,0,0,1,0,0,24,0,0,7,0,0,0,0,0,7,0,0,0,0,Dropout,306
1,8,2,15,1,1,1,2,1,3,8,0,0,1,0,0,20,0,0,6,6,6,14.33333333,0,0,6,6,6,15.5,0,Graduate,344
1,1,3,5,1,1,1,13,14,4,4,0,0,1,0,0,20,0,0,6,6,6,11.83333333,0,0,6,6,3,13.33333333,0,Enrolled,73
1,1,1,6,1,1,1,23,27,4,10,0,0,0,0,0,18,0,0,6,7,6,14.83333333,0,0,6,8,6,12.5,0,Enrolled,93
1,1,1,12,1,1,1,1,27,10,10,0,0,1,0,0,18,0,0,8,8,7,14.2,0,0,8,8,7,14.2,0,Graduate,260
1,1,1,6,1,1,1,2,1,5,4,0,0,1,0,0,21,0,0,5,6,5,12.2,0,0,5,5,5,13.2,0,Graduate,93
1,8,1,16,1,1,1,1,28,5,11,0,0,1,0,0,18,0,0,6,10,4,13,0,0,6,9,5,13.66666667,0,Graduate,379
1,8,5,12,1,1,1,13,1,6,4,0,0,1,0,1,19,0,0,8,8,7,12.48571429,0,0,8,8,7,12.48571429,0,Graduate,278
1,4,1,6,1,15,1,1,1,5,5,0,0,1,0,0,22,0,0,6,7,6,17,0,0,6,7,6,16.28571429,0,Graduate,101
1,8,3,10,1,1,1,13,14,8,8,0,0,1,0,0,19,0,0,6,7,5,10.8,0,0,6,9,6,10.16666667,0,Graduate,208
1,1,3,12,1,1,3,22,27,10,10,0,0,1,0,0,18,1,0,7,7,6,14.71666667,0,0,7,7,6,14.71666667,0,Graduate,272
1,1,1,6,1,1,1,22,14,10,6,0,0,1,0,1,19,0,0,5,10,2,13.5,0,0,5,11,5,11.4,1,Enrolled,93
1,14,1,12,1,1,1,23,14,6,6,0,0,1,0,1,24,0,0,8,8,7,11.97142857,0,0,8,8,7,11.97142857,0,Enrolled,271
1,1,3,6,1,1,1,23,14,10,6,0,0,1,0,0,19,0,0,5,7,3,12,0,0,5,7,4,13.5,0,Enrolled,100
1,1,1,3,0,1,1,23,28,6,3,0,0,1,0,0,34,0,0,6,7,6,12.33333333,0,0,6,6,6,11.66666667,0,Graduate,36
1,8,5,6,1,1,1,23,28,10,10,0,0,1,0,0,19,0,0,12,22,6,15.30769231,0,0,10,13,6,13.875,0,Graduate,111
1,1,1,12,1,1,1,22,27,8,10,0,0,1,0,1,18,0,0,7,7,6,12.66666667,0,0,7,7,6,12.66666667,0,Graduate,260
1,1,5,12,1,1,1,22,27,10,6,0,0,1,0,1,19,0,0,7,10,7,14.368,0,0,8,8,8,14.44875,0,Graduate,270
1,12,1,12,1,1,1,13,1,2,2,0,0,1,0,0,25,0,0,8,8,7,12.08428571,0,0,8,8,7,12.08428571,0,Graduate,269
1,15,1,6,1,14,1,3,28,3,10,0,0,1,0,0,21,0,7,12,18,8,12.25,0,4,12,27,8,12.2,0,Enrolled,96
1,1,1,11,1,1,1,22,27,8,8,0,0,1,0,0,18,0,0,6,10,5,12.2,0,0,6,10,5,11.6,0,Enrolled,240
1,1,1,10,1,1,1,19,28,5,8,0,0,1,0,1,18,0,0,6,12,4,11,0,0,6,9,6,11.5,0,Graduate,202
1,1,1,3,0,1,1,23,28,10,8,0,0,1,0,0,28,0,0,6,8,5,12.8,0,0,6,8,5,11,0,Graduate,36
5,14,1,12,1,1,1,1,28,6,6,0,0,1,0,1,18,0,0,8,8,7,11.85714286,0,0,8,8,7,11.85714286,0,Graduate,271
2,12,1,11,1,1,1,22,27,10,10,0,0,1,0,0,41,0,0,6,8,6,12.28571429,0,0,6,10,5,13,0,Graduate,234
1,8,2,16,1,1,1,22,27,6,1,0,0,1,0,0,18,0,0,6,11,3,12.33333333,0,0,6,11,4,13.5,0,Dropout,377
1,8,1,10,1,1,1,23,14,8,8,0,0,1,0,1,21,0,0,6,11,4,11.25,0,0,6,12,4,11.4,0,Graduate,207
4,4,1,10,1,15,1,19,24,13,13,0,1,1,0,0,41,0,0,6,0,0,0,0,0,6,0,0,0,0,Dropout,221
1,4,1,5,1,3,1,3,5,3,3,0,0,1,0,0,32,0,0,3,3,2,16,0,0,3,3,1,16,0,Dropout,76
1,14,1,3,0,9,1,19,24,1,13,0,0,1,0,0,29,0,0,6,10,6,11.66666667,0,0,6,7,6,11,0,Graduate,39
1,12,1,13,1,1,1,13,28,10,9,0,0,1,0,0,24,0,0,7,15,5,12.4,0,0,8,14,7,12.15,0,Enrolled,297
1,14,1,13,1,1,1,23,28,8,9,0,0,1,0,0,22,0,0,7,14,6,10.74444444,1,0,8,10,8,11.8375,0,Enrolled,299
1,1,1,10,1,1,1,13,1,2,4,0,0,1,0,0,21,0,0,6,0,0,0,0,0,6,0,0,0,0,Dropout,202
2,12,1,12,1,12,1,22,28,10,11,0,0,1,0,0,39,0,0,7,12,4,12,0,0,7,13,4,12.5625,0,Dropout,269
4,12,1,6,1,1,1,22,27,10,10,0,0,0,0,1,44,0,0,6,12,4,12.75,0,0,6,15,2,10,0,Enrolled,97
1,1,1,9,1,1,1,22,27,10,10,0,0,1,0,0,20,0,0,5,9,2,10,0,0,5,10,2,11,0,Enrolled,168
1,14,3,12,1,1,1,23,27,10,9,0,0,1,0,0,21,0,11,14,26,12,13.4173913,1,11,14,26,12,13.4173913,1,Graduate,279
1,1,1,15,1,1,1,19,18,1,7,0,0,1,0,0,18,0,0,6,6,6,15.16666667,0,0,6,7,6,14.85714286,0,Graduate,345
1,12,1,4,1,1,1,22,27,6,6,0,1,1,0,0,34,0,0,6,10,5,13.83333333,0,0,6,13,5,12.5,0,Graduate,54
1,1,3,6,1,1,1,8,14,12,12,0,0,1,0,0,18,0,0,5,6,5,13.33333333,0,0,5,7,4,14.8,0,Graduate,100
1,1,1,2,1,1,1,13,4,10,3,0,1,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,Enrolled,9
1,1,1,16,1,1,1,22,14,7,8,0,0,1,0,0,18,0,0,6,11,3,11.66666667,0,0,6,11,3,10.66666667,0,Dropout,373
1,1,5,6,1,1,1,3,14,3,4,0,0,1,0,0,19,0,0,6,12,5,15,0,0,6,9,6,13.42857143,0,Graduate,119
1,1,3,12,1,1,1,22,27,10,10,0,0,1,0,1,18,0,0,8,8,7,13.24285714,0,0,8,8,7,13.24285714,0,Enrolled,272
1,1,5,8,1,1,1,3,1,3,10,0,0,1,0,0,19,0,0,5,13,1,13,0,0,5,7,2,12.5,0,Dropout,167
1,1,2,12,1,1,1,3,27,5,8,0,0,1,0,1,19,0,0,7,8,6,13.075,0,0,8,10,7,12.05,0,Graduate,266
1,1,1,14,1,1,1,13,14,6,10,0,0,1,0,1,18,0,0,6,6,6,13.5,0,0,6,9,6,13.66666667,0,Graduate,317
1,15,1,17,0,14,1,22,27,8,8,0,0,1,0,1,23,0,2,6,8,5,11.8,0,2,6,8,6,12.33333333,0,Graduate,405
1,8,2,11,1,1,9,13,27,10,10,0,0,0,0,0,18,1,0,6,7,5,12.6,0,0,6,6,5,11.8,0,Enrolled,239
4,14,1,16,1,1,16,13,16,12,12,0,0,1,0,0,33,1,0,6,6,6,12.16666667,0,0,6,9,3,11,0,Dropout,380
1,8,2,10,1,1,1,13,28,10,10,0,0,1,0,0,19,0,0,6,9,6,12.16666667,0,0,6,9,6,11,0,Graduate,204
1,14,3,2,1,1,1,22,28,8,8,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,Dropout,21
1,1,6,12,1,1,1,13,14,10,10,0,0,1,0,0,18,0,0,7,7,7,13.55714286,0,0,8,9,8,13.2,0,Graduate,263
1,9,1,17,0,1,1,23,28,6,6,0,0,1,0,1,21,0,0,5,6,4,12.25,0,0,5,8,4,11.8,0,Enrolled,416
1,8,2,5,1,1,1,13,28,5,8,0,0,1,0,0,19,0,0,6,6,6,14.33333333,0,0,6,6,6,13.5,0,Graduate,70
1,1,2,15,1,1,1,19,28,1,6,0,0,1,0,0,20,0,0,6,10,4,10.5,0,0,6,8,4,11.75,0,Graduate,348
1,1,1,15,1,1,1,22,27,1,6,0,0,1,0,0,20,0,0,4,8,0,0,0,0,4,8,0,0,0,Dropout,345
1,9,5,16,1,1,1,13,27,8,8,0,0,1,0,0,20,0,0,6,10,4,12.75,0,0,6,14,3,11.33333333,0,Enrolled,391
1,1,1,10,1,1,1,23,28,5,8,0,0,1,0,1,18,0,0,6,14,0,0,0,0,6,9,4,11,0,Enrolled,202
1,14,2,9,1,1,1,13,27,6,10,0,0,1,0,0,18,0,0,5,10,1,14,0,0,5,10,1,14,0,Enrolled,189
1,1,2,12,1,1,1,22,27,8,8,0,0,1,0,1,20,0,0,7,9,7,14.09333333,0,0,8,8,8,15,0,Graduate,266
1,1,1,10,1,1,1,22,27,6,7,0,0,1,0,1,21,0,0,6,6,6,13.33333333,0,0,6,8,6,13.16666667,0,Graduate,202
1,14,1,12,1,1,1,23,14,10,6,0,0,1,0,0,19,0,0,8,12,7,12.07142857,0,0,8,12,7,12.07142857,0,Graduate,271
1,1,3,11,1,1,1,13,1,8,10,0,0,1,0,1,18,0,0,6,6,6,12.66666667,0,0,6,6,6,12.5,0,Graduate,241
1,12,1,6,1,1,1,22,27,10,10,0,1,1,0,0,27,0,0,6,11,6,12.125,0,0,6,16,5,12,0,Enrolled,97
1,1,2,12,1,1,1,13,28,8,10,0,0,1,0,1,21,0,0,7,9,7,13.2,0,0,8,9,7,13.2575,0,Graduate,266
1,8,4,12,1,1,1,3,14,5,8,0,0,1,0,1,18,0,0,7,8,7,14.15,0,0,8,8,8,14.51125,0,Graduate,268
1,8,1,16,1,1,1,23,27,6,8,0,1,1,0,0,18,0,0,6,12,4,13.5,0,0,6,14,3,10.66666667,0,Enrolled,379
1,14,1,16,1,1,1,22,27,10,10,0,1,0,0,0,28,0,0,6,0,0,0,0,0,5,10,0,0,0,Dropout,380
1,12,1,13,1,1,1,29,30,3,3,0,0,1,0,0,36,0,0,7,13,5,12.2,0,0,7,14,3,11.4,0,Dropout,297
1,1,1,6,1,1,1,23,28,10,11,0,0,1,0,0,20,0,0,5,6,5,14.8,1,0,5,6,5,14,0,Graduate,93
1,1,1,10,1,1,1,23,28,1,8,0,0,1,0,0,19,0,0,6,8,5,11,0,0,6,13,5,11.4,0,Graduate,202
1,1,1,17,0,1,1,13,27,10,10,0,0,1,0,0,20,0,0,5,10,0,0,0,0,5,10,0,0,3,Enrolled,403
1,8,2,6,1,1,1,22,27,10,8,0,0,1,0,0,19,0,0,5,15,3,14,3,0,5,10,4,11.75,1,Enrolled,103
2,12,1,3,0,1,1,22,28,4,8,0,0,1,0,0,28,0,0,6,8,5,11.83333333,0,0,6,6,6,13,0,Graduate,32
1,1,1,14,1,1,1,22,1,8,1,0,0,1,0,0,20,0,0,5,7,4,11.75,0,0,5,7,5,11.8,1,Graduate,317
1,13,1,11,1,1,1,23,27,2,2,0,0,1,0,0,28,0,8,14,22,12,12.33333333,0,3,12,20,8,12,0,Graduate,257
1,14,1,17,0,14,1,22,27,10,10,0,0,1,0,0,24,0,3,10,16,3,11.66666667,0,3,10,24,6,11.83333333,0,Dropout,409
1,15,1,6,1,14,1,1,29,4,10,0,0,1,0,0,20,0,1,6,9,6,12.66666667,0,1,6,10,4,11.5,0,Enrolled,96
1,8,2,16,1,1,1,22,27,6,7,0,0,1,0,0,22,0,0,6,9,4,12.25,0,0,6,8,5,11.6,0,Enrolled,377
1,8,2,11,1,1,1,1,4,5,5,0,0,1,0,1,18,0,0,6,7,6,11.28571429,0,0,6,9,4,13.5,0,Graduate,239
1,1,5,9,1,1,1,23,28,10,10,0,1,0,0,0,22,0,0,5,12,2,11.5,0,0,5,12,0,0,0,Dropout,191
1,1,5,11,1,1,1,22,27,10,8,0,0,1,0,1,18,0,0,6,10,6,11.66666667,0,0,6,10,4,12.25,0,Graduate,245
1,1,1,12,1,1,1,13,27,6,6,0,0,1,0,1,21,0,0,8,8,7,13.51428571,0,0,8,8,7,13.51428571,0,Graduate,260
1,8,6,15,1,1,1,1,1,5,3,0,0,1,0,0,19,0,0,6,7,6,13,0,0,6,9,6,13.71428571,0,Graduate,358
1,3,1,16,1,1,1,1,28,6,9,0,0,1,0,0,22,0,0,6,11,3,15,0,0,6,11,4,10.25,0,Enrolled,400
1,1,1,12,1,1,1,23,28,6,6,0,0,1,0,1,20,0,0,8,8,7,12.74428571,0,0,8,8,7,12.74428571,0,Graduate,260
1,1,1,9,1,1,1,22,27,29,33,0,0,1,0,0,20,0,0,5,10,4,11.75,0,0,5,8,5,11.8,0,Graduate,168
1,8,1,3,0,1,1,22,27,6,7,0,1,1,0,0,19,0,0,6,6,6,12.16666667,0,0,6,7,6,11.66666667,0,Graduate,46
1,8,1,2,1,1,1,1,1,8,4,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,Enrolled,18
1,1,2,5,1,1,1,13,28,10,10,0,0,1,0,1,20,0,1,6,9,5,13.4,1,0,6,9,6,12.375,0,Graduate,77
1,1,1,10,1,1,1,19,28,1,8,0,0,1,0,0,20,0,0,6,9,5,11.8,0,0,6,10,4,11.5,0,Dropout,202
1,1,3,12,1,1,1,1,27,5,10,0,0,1,0,0,19,0,0,7,7,6,13.53333333,0,0,7,7,6,13.53333333,0,Graduate,272
1,1,1,11,1,1,1,13,14,10,10,0,0,1,0,1,18,0,0,6,7,6,14.16666667,0,0,6,10,4,14,0,Graduate,240
1,1,1,12,1,1,1,23,27,8,9,0,0,1,0,1,18,0,0,7,7,7,14.65285714,0,0,8,9,8,14.75555556,0,Graduate,260
1,1,1,2,1,1,1,1,28,5,10,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,Dropout,9
1,1,1,9,1,1,18,22,27,10,10,0,0,1,1,0,20,1,0,5,5,5,13.6,0,0,5,7,5,13,0,Graduate,168
1,1,1,11,1,1,1,13,1,4,8,0,0,1,0,1,22,0,0,6,9,6,12.83333333,0,0,6,6,4,13.25,0,Graduate,240
1,1,1,10,1,1,1,13,27,6,5,0,0,1,0,1,18,0,0,6,6,6,14.66666667,0,0,6,6,6,15.16666667,0,Graduate,202
1,8,2,15,1,1,1,1,1,5,9,0,0,1,0,0,19,0,0,6,6,6,13.33333333,0,0,6,6,6,14.66666667,0,Graduate,344
1,1,1,10,1,1,1,13,27,10,10,0,0,0,0,1,20,0,0,6,10,5,13.4,0,0,6,9,5,11.4,0,Graduate,202
1,1,2,12,1,1,1,23,27,6,7,0,0,1,0,1,19,0,0,7,9,7,13.3125,0,0,8,8,8,15.6375,0,Graduate,266
1,1,1,2,1,1,1,13,27,6,7,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,Dropout,9
1,1,6,15,1,1,1,1,27,4,4,0,1,0,0,0,20,0,0,4,4,0,0,0,0,5,5,0,0,0,Dropout,351
1,1,2,15,1,1,1,1,2,10,4,0,0,1,0,1,19,0,0,6,7,6,12.33333333,0,0,6,6,6,13.5,0,Graduate,348
1,8,3,15,1,1,1,1,14,6,8,0,0,1,0,0,18,0,0,6,6,6,13.5,0,0,6,6,6,13.33333333,0,Enrolled,359
1,7,4,10,1,1,1,22,27,10,10,0,0,1,0,0,18,0,0,6,8,5,13,0,0,6,7,6,11.83333333,0,Graduate,230
1,1,1,14,1,1,1,19,28,1,5,0,0,1,0,0,22,0,0,5,6,2,12.5,0,0,5,5,0,0,0,Dropout,317
1,1,1,10,1,1,1,22,27,10,10,0,0,1,0,0,18,0,0,6,10,6,17,0,0,6,11,6,16,0,Graduate,202
1,1,1,10,1,1,1,13,1,10,10,0,0,1,0,0,20,0,0,6,7,6,13.5,0,0,6,6,6,13,0,Graduate,202
1,8,2,11,1,1,1,13,28,6,6,0,0,1,0,0,19,0,0,6,7,6,12.71428571,0,0,6,6,6,11.83333333,0,Graduate,239
1,14,1,12,1,1,1,23,14,6,9,0,0,1,0,1,19,0,0,7,9,6,13,0,0,8,11,8,13.92727273,0,Graduate,271
1,15,1,10,1,14,1,23,14,6,1,0,0,1,0,0,21,0,3,6,7,6,12.57142857,0,2,6,6,6,13.5,0,Graduate,205
1,8,2,3,0,1,1,13,1,6,6,0,0,1,0,1,19,0,0,6,10,4,11.5,0,0,6,11,6,11.5,0,Dropout,45
1,1,6,10,1,1,1,23,1,8,5,0,0,1,0,1,19,0,0,6,6,6,13.5,0,0,6,7,6,13.28571429,0,Graduate,224
2,12,1,3,0,1,1,22,27,6,5,0,0,1,0,0,45,0,0,6,8,5,13.6,0,0,6,7,5,13,0,Enrolled,32
2,12,1,6,1,1,1,21,26,13,6,0,0,0,0,1,28,0,0,5,14,1,12,3,0,5,5,0,0,5,Dropout,97
2,14,1,12,1,1,1,3,3,3,3,0,0,1,0,0,28,0,0,7,8,7,14.95,0,0,8,8,8,14.7375,0,Graduate,271
1,12,1,17,0,1,1,23,14,10,6,0,1,1,0,0,25,0,0,5,10,4,11.25,0,0,5,9,4,12,0,Enrolled,402
1,14,1,14,1,1,1,1,28,5,5,0,1,0,0,0,19,0,0,6,13,3,10.66666667,0,0,6,6,4,12.25,0,Dropout,330
1,1,5,12,1,1,1,23,28,10,6,0,0,1,0,0,19,0,0,8,8,7,14.99285714,0,0,8,8,7,14.99285714,0,Graduate,270
1,1,2,9,1,1,1,23,28,10,6,0,0,1,1,0,20,0,0,5,12,3,10.5,0,0,5,10,4,11.25,0,Enrolled,170
1,1,3,10,1,1,1,1,1,10,10,0,0,1,1,0,22,0,0,6,6,4,11.25,0,0,6,7,3,11,0,Enrolled,201
1,14,1,15,1,1,1,23,14,10,10,0,0,1,1,1,20,0,0,6,6,6,12.33333333,0,0,6,7,6,14,0,Graduate,354
1,1,4,12,1,1,1,13,27,8,8,0,0,1,1,0,20,0,0,7,7,6,13.01666667,0,0,7,7,6,13.01666667,0,Enrolled,262
1,1,1,6,1,1,1,23,14,5,12,0,1,0,1,0,20,0,0,5,7,3,11.33333333,0,0,5,8,2,11.5,0,Dropout,93
1,12,1,6,1,15,1,3,2,4,3,0,0,1,0,0,27,0,0,6,7,6,16.14285714,0,0,6,7,6,14.66666667,0,Graduate,97
1,16,1,6,1,1,1,1,1,10,5,0,0,1,0,0,22,0,0,6,8,6,14.83333333,0,0,6,10,5,13.83333333,0,Graduate,113
1,1,3,12,1,1,1,22,27,10,10,0,1,0,0,0,19,0,0,8,8,7,13.32714286,0,0,8,8,7,13.32714286,0,Dropout,272
1,8,1,10,1,1,1,13,28,4,4,0,0,0,0,0,19,0,0,6,13,4,11,0,0,6,13,2,11.5,0,Dropout,207
1,1,1,5,1,1,1,4,29,3,3,0,0,1,0,0,18,0,1,6,10,6,11.71428571,1,0,6,15,6,10.375,0,Enrolled,75
1,1,1,2,1,1,1,3,3,3,6,0,0,1,0,0,19,0,6,12,13,12,12.33333333,0,4,11,12,10,12.72727273,0,Dropout,9
1,9,4,16,1,1,1,13,27,10,7,0,1,0,0,0,20,0,0,7,9,0,0,0,0,6,6,0,0,0,Dropout,393
2,14,1,17,0,1,1,23,14,4,4,0,0,0,0,0,39,0,11,15,15,12,11.91666667,0,8,13,14,8,11.25,0,Dropout,409
2,12,2,3,0,12,1,22,27,5,8,0,1,1,0,0,37,0,0,6,9,6,11.83333333,0,0,6,7,6,11,0,Graduate,51
2,12,1,12,1,3,1,1,1,5,7,0,1,0,0,0,30,0,3,7,11,3,12.33333333,0,3,7,9,3,11.66666667,0,Dropout,269
2,14,1,17,0,3,1,22,27,10,10,0,0,1,0,0,41,0,5,10,11,10,14.3,0,5,10,10,10,14.2,0,Graduate,409
4,12,1,12,1,12,1,22,27,6,8,0,0,0,0,0,40,0,0,8,11,5,11.832,4,0,8,11,5,11.832,4,Dropout,269
1,1,1,9,1,1,1,7,16,5,4,0,0,1,0,0,20,0,0,5,13,2,10,1,0,5,10,0,0,0,Dropout,168
2,1,1,17,0,1,1,13,14,10,10,0,0,1,0,0,28,0,0,5,5,5,12,0,0,5,6,5,11.6,0,Graduate,403
1,9,2,16,1,1,1,13,27,10,5,0,1,0,0,0,19,0,0,7,11,5,12.2,0,0,7,13,0,0,0,Dropout,389
1,1,1,14,1,1,1,22,27,6,10,0,0,1,0,0,23,0,0,5,7,3,11.33333333,0,0,5,5,4,11.25,0,Dropout,317
1,4,1,3,0,4,1,2,3,3,3,0,0,1,0,0,18,0,10,16,24,13,13.84615385,0,7,11,15,9,12.55555556,0,Dropout,42
1,12,1,12,1,1,1,1,14,5,9,0,0,1,0,0,24,0,0,8,8,7,12.41285714,0,0,8,8,7,12.41285714,0,Graduate,269
1,8,5,14,1,1,1,1,14,6,6,0,0,1,0,0,21,0,0,5,7,3,12.66666667,0,0,5,6,4,12.75,1,Enrolled,332
1,1,2,12,1,1,1,13,14,8,8,0,0,1,0,0,19,0,0,8,11,7,12.54571429,0,0,8,11,7,12.54571429,0,Graduate,266
1,1,1,15,1,1,1,22,14,10,11,0,0,1,0,0,19,0,0,6,12,3,13,0,0,6,13,2,14,0,Dropout,345
1,12,1,4,1,1,1,22,27,10,10,0,1,0,0,0,48,0,0,6,6,0,0,0,0,6,6,0,0,0,Dropout,54
2,14,1,17,0,2,1,22,27,10,10,0,0,0,0,0,38,0,9,12,12,9,12.22222222,2,9,12,12,9,13,0,Dropout,409
1,8,1,9,1,1,1,1,27,4,8,0,0,1,0,0,19,0,0,5,10,5,13.28571429,0,0,5,8,5,13,0,Graduate,172
2,12,1,17,0,9,1,22,1,10,5,0,0,1,1,0,30,0,0,5,7,3,11.66666667,0,0,5,8,1,11,0,Dropout,402
