Student_ID,course_id,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Debtor,Tuition fees up to date,Scholarship holder,Target
3946,347,18,0,6,7,6,13.85714286,0,0,6,7,6,14.28571429,0,0,1,1,Graduate
3947,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Graduate
3948,298,21,0,7,0,0,0,0,0,7,0,0,0,0,0,1,0,Dropout
3949,319,43,0,6,8,5,11,0,0,6,9,5,13,0,0,1,1,Graduate
3950,169,18,0,5,9,5,13.2,0,0,5,13,5,14.4,5,0,1,1,Graduate
3951,117,21,0,6,7,6,13.5,0,0,6,6,3,15.33333333,0,0,1,1,Dropout
3952,181,26,0,5,5,0,0,0,0,5,0,0,0,0,0,1,0,Dropout
3953,263,19,0,8,8,7,14.21428571,0,0,8,8,7,14.21428571,0,0,1,1,Graduate
3954,93,18,0,5,5,5,13,0,0,5,5,5,12.4,0,0,1,0,Graduate
3955,345,22,0,6,13,2,12,0,0,6,14,1,10,0,0,1,0,Dropout
3956,269,27,0,7,0,0,0,0,0,8,0,0,0,0,0,1,0,Dropout
3957,171,18,0,5,6,5,12.8,1,0,5,6,5,12.6,0,0,1,0,Graduate
3958,98,19,0,5,11,4,13.6,2,0,5,9,4,12.2,0,0,1,0,Graduate
3959,268,18,0,7,7,7,13.97142857,0,0,8,8,8,15.75,0,0,1,0,Graduate
3960,93,19,0,6,8,6,15,0,0,6,9,6,14.85714286,0,0,1,1,Graduate
3961,97,32,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,Dropout
3962,267,23,20,26,27,26,15.07777778,0,14,17,17,17,15.02352941,0,0,1,0,Graduate
3963,275,20,0,7,7,6,13.38333333,0,0,7,7,6,13.38333333,0,0,1,0,Graduate
3964,9,20,6,12,12,12,13.25,0,4,11,16,10,13.09090909,0,1,1,0,Graduate
3965,207,19,0,6,10,5,11.71428571,0,0,6,13,2,10.66666667,0,1,0,0,Dropout
3966,272,18,0,8,8,8,13.01125,0,0,8,8,8,13.01125,0,0,1,1,Graduate
3967,53,21,0,6,12,3,10.66666667,2,0,6,12,4,12,0,0,1,0,Dropout
3968,260,20,0,7,14,0,0,0,0,7,15,0,0,0,0,1,1,Enrolled
3969,96,22,1,6,9,6,13,0,1,6,18,3,12.66666667,0,0,1,0,Graduate
3970,405,26,0,5,5,5,12,0,0,5,7,5,11.4,0,0,1,0,Graduate
3971,75,20,0,6,6,6,12.16666667,0,0,6,7,5,13.8,0,0,1,0,Graduate
3972,260,19,0,7,10,6,11.85,0,0,8,10,7,13.65,0,0,1,0,Graduate
3973,402,31,0,5,8,4,11,0,0,5,6,5,11.2,0,0,1,0,Graduate
3974,279,20,0,7,9,7,12.32777778,0,0,8,10,8,11.736,0,1,1,1,Graduate
3975,108,20,0,5,9,4,12,0,0,5,10,5,13.42857143,1,0,1,0,Graduate
3976,268,21,0,7,7,7,14.42857143,0,0,8,9,8,14.51111111,0,0,1,0,Graduate
3977,262,18,0,7,7,7,13.78,0,0,8,8,8,12.6125,0,0,1,0,Graduate
3978,261,19,0,7,7,6,13.8,0,0,7,7,6,13.8,0,0,1,1,Graduate
3979,373,18,0,7,7,7,14.85714286,0,0,7,7,7,15.14285714,0,0,1,1,Graduate
3980,352,40,0,6,8,5,13,0,0,6,7,5,12.6,0,0,1,0,Enrolled
3981,219,18,0,6,7,6,12.14285714,0,0,6,6,6,13.33333333,0,0,1,1,Graduate
3982,95,18,0,6,7,6,15.66666667,0,0,6,6,6,14.83333333,0,0,1,0,Graduate
3983,265,19,0,7,13,5,12.5,0,0,8,14,7,12.16666667,0,0,1,0,Graduate
3984,207,19,0,6,7,6,12.83333333,0,0,6,6,6,13.16666667,0,0,1,1,Graduate
3985,54,28,0,6,6,0,0,0,0,6,7,0,0,0,1,0,0,Dropout
3986,68,20,0,6,6,6,12.5,0,0,6,6,6,12.66666667,0,0,1,0,Graduate
3987,348,18,0,6,14,4,11.25,0,0,6,9,5,13,0,0,1,0,Graduate
3988,266,18,0,7,7,6,15.25,0,0,7,7,6,15.25,0,0,1,0,Graduate
3989,93,20,0,5,13,5,14,2,0,5,10,3,12,1,0,1,1,Graduate
3990,209,28,15,16,16,13,12.07692308,0,13,13,13,11,12.09090909,0,1,1,0,Graduate
3991,399,23,11,16,17,16,14.625,0,6,10,12,9,14.88888889,0,0,1,0,Graduate
3992,373,19,0,7,10,4,10.5,0,0,7,7,2,10.5,0,0,1,0,Dropout
3993,207,18,0,6,8,6,12.83333333,0,0,6,6,6,12.16666667,0,0,1,1,Graduate
3994,350,20,0,6,6,6,12.5,0,0,6,7,5,11.8,0,1,0,1,Graduate
3995,9,20,5,12,13,12,11.23076923,0,3,11,18,9,12.77777778,0,0,1,0,Graduate
3996,402,27,0,5,5,2,10.5,0,0,5,5,0,0,0,0,1,0,Dropout
3997,373,18,0,6,11,3,12,0,0,6,13,2,12,0,0,1,0,Dropout
3998,306,37,0,7,10,7,10.98571429,0,0,8,11,8,12.3,0,0,1,1,Graduate
3999,274,42,2,7,10,5,12.62,0,3,7,11,3,14.16666667,0,0,0,0,Dropout
4000,264,20,0,7,9,6,13,0,0,8,8,8,14.2125,0,0,1,0,Dropout
4001,126,34,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,Dropout
4002,140,22,0,5,0,0,0,0,0,5,0,0,0,0,0,1,0,Dropout
4003,259,39,0,6,6,6,13.5,0,0,6,6,6,13.33333333,0,0,1,0,Graduate
4004,260,18,0,7,7,6,13.51666667,0,0,7,7,6,13.51666667,0,0,1,1,Graduate
4005,77,21,0,6,6,6,13.16666667,0,0,6,8,6,13.28571429,0,0,1,1,Graduate
4006,97,34,0,6,0,0,0,0,0,6,0,0,0,0,0,1,0,Dropout
4007,53,22,0,6,8,6,13.125,0,0,6,10,6,13,0,0,1,1,Graduate
4008,54,31,0,6,15,3,14.4,0,0,6,20,0,0,0,0,1,0,Dropout
4009,394,19,0,6,10,4,12,0,0,6,12,0,0,0,0,0,0,Dropout
4010,247,19,0,5,5,0,0,0,0,5,10,0,0,0,0,1,0,Dropout
4011,297,31,0,7,7,0,0,0,0,7,7,0,0,0,0,1,0,Dropout
4012,200,19,0,5,15,3,10.8,0,0,5,6,3,10.5,0,0,1,0,Enrolled
4013,322,30,0,6,0,0,0,0,0,6,0,0,0,0,0,1,0,Dropout
4014,277,20,2,7,7,7,16.13142857,0,0,8,9,8,15.52222222,0,0,1,1,Graduate
4015,265,18,0,7,7,7,14.83857143,0,0,8,9,8,14.8,0,0,1,1,Graduate
4016,402,31,0,5,7,3,10.33333333,0,0,5,6,3,12,0,0,1,0,Dropout
4017,237,19,0,6,11,3,12,0,0,6,11,4,11.25,0,0,1,0,Dropout
4018,32,43,0,6,6,0,0,0,0,5,5,0,0,0,0,1,1,Dropout
4019,239,20,0,6,6,6,13.16666667,0,0,6,6,6,14,0,0,1,1,Graduate
4020,266,19,0,8,8,8,13.9475,0,0,8,8,8,13.9475,0,0,1,1,Graduate
4021,317,22,0,5,6,3,11.33333333,0,0,5,5,0,0,0,0,1,0,Dropout
4022,36,26,2,8,11,7,12.75,0,2,7,7,7,12.28571429,0,0,1,0,Graduate
4023,180,19,0,5,6,5,12.6,0,0,5,8,5,11.25,0,0,1,1,Graduate
4024,274,29,0,8,8,6,12.25,1,0,8,8,6,12.25,1,0,1,0,Dropout
4025,311,20,0,7,14,0,0,6,0,7,12,2,11.66666667,0,0,1,0,Enrolled
4026,403,38,0,5,8,5,11,0,0,5,7,5,11.4,0,0,1,1,Enrolled
4027,54,41,8,12,17,12,11.83333333,0,3,12,22,9,12.7,0,0,1,0,Graduate
4028,263,19,0,8,10,6,13.06666667,0,0,8,10,6,13.06666667,0,0,1,0,Dropout
4029,75,19,0,6,6,6,13.83333333,0,0,6,8,6,13.875,0,1,1,0,Graduate
4030,274,43,0,7,7,3,13.83333333,1,0,7,7,0,0,0,0,1,0,Dropout
4031,160,19,0,5,5,5,11.8,0,0,5,5,5,13.2,0,0,1,0,Graduate
4032,9,19,6,12,12,12,13.33333333,0,4,11,15,10,12.81818182,0,0,1,1,Enrolled
4033,263,18,0,8,8,8,13.74625,0,0,8,8,8,13.74625,0,0,1,0,Graduate
4034,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Dropout
4035,32,38,0,6,0,0,0,0,0,6,0,0,0,0,0,1,0,Dropout
4036,159,37,0,6,9,0,0,0,0,6,6,0,0,0,0,1,0,Dropout
4037,319,26,0,6,6,6,13.33333333,0,0,6,10,5,14.5,0,0,1,1,Graduate
4038,207,21,0,6,8,1,10,0,0,6,13,5,11.4,0,0,1,1,Enrolled
4039,100,18,0,6,7,6,15.66666667,0,0,6,8,6,15.28571429,0,0,1,1,Graduate
4040,373,18,0,7,9,7,11.85714286,0,0,7,7,7,11.85714286,0,0,1,0,Graduate
4041,93,18,0,5,12,5,14.5,2,0,5,5,5,13.6,0,0,1,0,Graduate
4042,207,19,0,6,6,6,12.16666667,0,0,6,7,6,13.71428571,0,0,1,0,Graduate
4043,345,18,0,6,6,5,12.6,0,0,6,8,6,12,0,0,1,0,Graduate
4044,261,18,0,8,12,7,12.28571429,0,0,8,12,7,12.28571429,0,0,1,0,Enrolled
4045,207,19,0,6,6,6,12.66666667,0,0,6,7,6,13,0,1,1,1,Graduate
4046,260,19,0,7,0,0,0,0,0,8,0,0,0,0,0,1,0,Dropout
4047,240,18,0,6,7,6,12.85714286,0,0,6,10,4,13,0,0,1,1,Graduate
4048,260,18,0,8,8,7,13.9,0,0,8,8,7,13.9,0,0,1,0,Graduate
4049,260,20,0,8,8,7,13.81714286,0,0,8,8,7,13.81714286,0,0,1,1,Graduate
4050,316,22,1,7,10,6,13.31428571,0,2,8,10,7,12.875,0,0,1,1,Graduate
4051,153,18,0,6,0,0,0,0,0,6,0,0,0,0,0,1,0,Dropout
4052,236,19,0,6,6,6,12.16666667,0,0,6,6,6,12.16666667,0,0,1,1,Graduate
4053,240,20,0,6,12,4,11.25,0,0,6,12,3,11.33333333,0,0,0,1,Dropout
4054,69,19,1,6,6,5,12.4,0,0,6,8,6,12.75,0,0,1,0,Enrolled
4055,348,20,0,6,6,6,14.66666667,0,0,6,7,6,14.57142857,0,0,1,1,Graduate
4056,97,28,0,6,15,4,12,0,0,6,14,4,12,0,0,1,0,Dropout
4057,95,19,0,6,8,6,14,0,0,6,18,3,12.66666667,0,0,1,0,Graduate
4058,62,22,0,6,10,6,12.57142857,0,0,6,12,4,13.66666667,0,0,1,0,Enrolled
4059,93,19,1,6,14,6,15.53846154,0,0,6,9,6,12.625,0,0,1,0,Graduate
4060,350,18,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,Dropout
4061,166,18,0,6,6,6,15,0,0,6,6,6,14.83333333,0,0,1,0,Graduate
4062,158,22,0,5,11,4,12.25,0,0,5,9,5,13.28571429,0,0,1,0,Graduate
4063,94,20,7,11,13,11,15.69230769,0,4,9,9,9,15.55555556,0,0,1,0,Graduate
4064,402,24,0,5,7,5,12.28571429,0,0,5,9,5,12.75,1,0,1,1,Graduate
4065,18,22,12,17,19,12,11.83333333,0,10,17,22,11,11.25,0,1,1,0,Enrolled
4066,39,20,2,6,6,6,12.16666667,0,0,6,7,5,14,0,0,1,0,Enrolled
4067,301,20,0,7,10,7,11.88888889,0,0,8,10,8,11.95625,0,0,1,1,Graduate
4068,42,35,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,Dropout
4069,317,18,0,5,6,5,11.8,0,0,5,5,5,12.6,0,0,1,1,Graduate
4070,204,19,0,6,7,6,11.16666667,0,0,6,9,6,11.66666667,0,0,1,0,Graduate
4071,273,18,0,7,7,7,14.05714286,0,0,8,9,8,14.6,0,0,1,0,Graduate
4072,242,18,0,6,10,4,11.75,0,0,6,13,4,10,0,0,1,0,Dropout
4073,213,31,0,6,6,6,13.16666667,0,0,6,8,6,13,0,0,1,0,Enrolled
4074,207,19,0,6,7,6,13.5,0,0,6,7,6,14,0,0,1,1,Graduate
4075,273,20,0,7,10,7,12.625,0,0,8,8,8,13.0625,0,0,1,1,Graduate
4076,104,21,0,6,0,0,0,0,0,6,0,0,0,0,0,1,0,Dropout
4077,272,18,0,8,8,7,13.97142857,0,0,8,8,7,13.97142857,0,0,1,1,Graduate
4078,66,18,0,6,7,2,11,0,0,6,0,0,0,0,0,1,0,Dropout
4079,402,33,0,5,5,5,12.8,0,0,5,6,5,15.33333333,0,0,1,0,Graduate
4080,323,18,0,6,8,6,13.57142857,0,0,6,6,5,12.8,0,0,1,1,Enrolled
4081,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dropout
4082,93,21,0,5,9,2,11.5,0,0,5,13,4,11,1,1,1,0,Enrolled
4083,251,19,0,6,8,4,11.25,0,0,6,8,4,12,0,0,1,0,Enrolled
4084,406,28,0,5,7,5,13.71428571,0,0,5,7,5,13.14285714,0,0,1,0,Graduate
4085,179,29,0,4,4,0,0,0,0,5,0,0,0,0,0,0,0,Dropout
4086,154,36,2,6,9,6,12,0,1,6,8,3,14.66666667,0,1,0,0,Dropout
4087,32,32,0,6,7,6,12.66666667,0,0,6,7,6,13.33333333,0,0,1,1,Graduate
4088,269,25,0,8,11,7,13.29,3,0,8,11,7,13.29,3,0,1,1,Enrolled
4089,409,33,8,10,15,8,10.375,0,7,10,13,9,10.44444444,0,0,1,0,Enrolled
4090,39,34,3,7,13,3,12,0,2,7,15,1,13,1,0,0,0,Dropout
4091,32,33,0,6,10,5,11.4,0,1,6,7,6,11.16666667,0,0,1,0,Graduate
4092,409,29,0,5,15,2,13.25,0,0,5,12,3,12.6,3,1,0,0,Dropout
4093,260,18,0,7,7,6,13.86166667,0,0,8,16,0,0,1,0,1,0,Dropout
4094,345,18,0,6,6,6,12.16666667,0,0,6,7,6,12.14285714,0,0,1,1,Graduate
4095,221,38,0,6,17,4,13.75,0,0,6,15,6,14.5,0,0,1,0,Graduate
4096,262,19,0,7,7,6,15.43333333,0,0,7,7,6,15.43333333,0,0,1,1,Graduate
4097,32,39,0,6,6,6,13.83333333,0,0,6,6,6,15.5,0,0,1,1,Graduate
4098,409,37,7,14,21,12,11.83333333,0,11,12,15,11,11.36363636,0,0,1,0,Graduate
4099,296,32,0,7,7,0,0,0,0,8,8,0,0,0,0,1,0,Dropout
4100,203,18,0,1,1,0,0,1,0,6,0,0,0,0,0,1,0,Dropout
4101,299,20,1,7,9,7,12.33333333,0,0,8,8,8,12.625,0,0,1,0,Enrolled
4102,66,20,0,6,6,6,11.16666667,0,0,6,6,6,12.16666667,0,0,1,0,Graduate
4103,98,23,0,6,6,6,14.66666667,0,0,6,8,6,12.42857143,0,0,1,1,Graduate
4104,170,19,0,5,5,5,11.2,0,0,5,11,4,11.75,0,0,1,0,Enrolled
4105,202,18,0,6,9,6,13.71428571,0,0,6,6,6,14.16666667,0,0,1,0,Graduate
4106,168,19,0,5,5,5,12.8,0,0,5,10,5,11.44444444,0,0,1,0,Graduate
4107,349,20,0,6,9,4,13.25,0,0,6,11,5,11.8,0,0,1,0,Graduate
4108,263,19,0,8,10,6,13.78,1,0,8,10,6,13.78,1,0,1,0,Dropout
4109,275,19,0,8,8,7,15.11,0,0,8,8,7,15.11,0,0,1,0,Graduate
4110,206,18,0,6,10,4,11,0,0,6,8,5,11.2,0,0,1,0,Graduate
4111,260,20,0,8,8,7,15.79857143,0,0,8,8,7,15.79857143,0,0,1,1,Graduate
4112,272,20,0,7,7,7,13.77571429,0,0,8,8,8,15.6,0,0,1,0,Graduate
4113,269,24,0,8,11,7,12.16,0,0,8,11,7,12.16,0,0,1,0,Graduate
4114,306,24,0,7,0,0,0,0,0,7,0,0,0,0,0,1,0,Dropout
4115,344,20,0,6,6,6,14.33333333,0,0,6,6,6,15.5,0,0,1,0,Graduate
4116,73,20,0,6,6,6,11.83333333,0,0,6,6,3,13.33333333,0,0,1,0,Enrolled
4117,93,18,0,6,7,6,14.83333333,0,0,6,8,6,12.5,0,0,0,0,Enrolled
4118,260,18,0,8,8,7,14.2,0,0,8,8,7,14.2,0,0,1,0,Graduate
4119,93,21,0,5,6,5,12.2,0,0,5,5,5,13.2,0,0,1,0,Graduate
4120,379,18,0,6,10,4,13,0,0,6,9,5,13.66666667,0,0,1,0,Graduate
4121,278,19,0,8,8,7,12.48571429,0,0,8,8,7,12.48571429,0,0,1,1,Graduate
4122,101,22,0,6,7,6,17,0,0,6,7,6,16.28571429,0,0,1,0,Graduate
4123,208,19,0,6,7,5,10.8,0,0,6,9,6,10.16666667,0,0,1,0,Graduate
4124,272,18,0,7,7,6,14.71666667,0,0,7,7,6,14.71666667,0,0,1,0,Graduate
4125,93,19,0,5,10,2,13.5,0,0,5,11,5,11.4,1,0,1,1,Enrolled
4126,271,24,0,8,8,7,11.97142857,0,0,8,8,7,11.97142857,0,0,1,1,Enrolled
4127,100,19,0,5,7,3,12,0,0,5,7,4,13.5,0,0,1,0,Enrolled
4128,36,34,0,6,7,6,12.33333333,0,0,6,6,6,11.66666667,0,0,1,0,Graduate
4129,111,19,0,12,22,6,15.30769231,0,0,10,13,6,13.875,0,0,1,0,Graduate
4130,260,18,0,7,7,6,12.66666667,0,0,7,7,6,12.66666667,0,0,1,1,Graduate
4131,270,19,0,7,10,7,14.368,0,0,8,8,8,14.44875,0,0,1,1,Graduate
4132,269,25,0,8,8,7,12.08428571,0,0,8,8,7,12.08428571,0,0,1,0,Graduate
4133,96,21,7,12,18,8,12.25,0,4,12,27,8,12.2,0,0,1,0,Enrolled
4134,240,18,0,6,10,5,12.2,0,0,6,10,5,11.6,0,0,1,0,Enrolled
4135,202,18,0,6,12,4,11,0,0,6,9,6,11.5,0,0,1,1,Graduate
4136,36,28,0,6,8,5,12.8,0,0,6,8,5,11,0,0,1,0,Graduate
4137,271,18,0,8,8,7,11.85714286,0,0,8,8,7,11.85714286,0,0,1,1,Graduate
4138,234,41,0,6,8,6,12.28571429,0,0,6,10,5,13,0,0,1,0,Graduate
4139,377,18,0,6,11,3,12.33333333,0,0,6,11,4,13.5,0,0,1,0,Dropout
4140,207,21,0,6,11,4,11.25,0,0,6,12,4,11.4,0,0,1,1,Graduate
4141,221,41,0,6,0,0,0,0,0,6,0,0,0,0,1,1,0,Dropout
4142,76,32,0,3,3,2,16,0,0,3,3,1,16,0,0,1,0,Dropout
4143,39,29,0,6,10,6,11.66666667,0,0,6,7,6,11,0,0,1,0,Graduate
4144,297,24,0,7,15,5,12.4,0,0,8,14,7,12.15,0,0,1,0,Enrolled
4145,299,22,0,7,14,6,10.74444444,1,0,8,10,8,11.8375,0,0,1,0,Enrolled
4146,202,21,0,6,0,0,0,0,0,6,0,0,0,0,0,1,0,Dropout
4147,269,39,0,7,12,4,12,0,0,7,13,4,12.5625,0,0,1,0,Dropout
4148,97,44,0,6,12,4,12.75,0,0,6,15,2,10,0,0,0,1,Enrolled
4149,168,20,0,5,9,2,10,0,0,5,10,2,11,0,0,1,0,Enrolled
4150,279,21,11,14,26,12,13.4173913,1,11,14,26,12,13.4173913,1,0,1,0,Graduate
4151,345,18,0,6,6,6,15.16666667,0,0,6,7,6,14.85714286,0,0,1,0,Graduate
4152,54,34,0,6,10,5,13.83333333,0,0,6,13,5,12.5,0,1,1,0,Graduate
4153,100,18,0,5,6,5,13.33333333,0,0,5,7,4,14.8,0,0,1,0,Graduate
4154,9,19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Enrolled
4155,373,18,0,6,11,3,11.66666667,0,0,6,11,3,10.66666667,0,0,1,0,Dropout
4156,119,19,0,6,12,5,15,0,0,6,9,6,13.42857143,0,0,1,0,Graduate
4157,272,18,0,8,8,7,13.24285714,0,0,8,8,7,13.24285714,0,0,1,1,Enrolled
4158,167,19,0,5,13,1,13,0,0,5,7,2,12.5,0,0,1,0,Dropout
4159,266,19,0,7,8,6,13.075,0,0,8,10,7,12.05,0,0,1,1,Graduate
4160,317,18,0,6,6,6,13.5,0,0,6,9,6,13.66666667,0,0,1,1,Graduate
4161,405,23,2,6,8,5,11.8,0,2,6,8,6,12.33333333,0,0,1,1,Graduate
4162,239,18,0,6,7,5,12.6,0,0,6,6,5,11.8,0,0,0,0,Enrolled
4163,380,33,0,6,6,6,12.16666667,0,0,6,9,3,11,0,0,1,0,Dropout
4164,204,19,0,6,9,6,12.16666667,0,0,6,9,6,11,0,0,1,0,Graduate
4165,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Dropout
4166,263,18,0,7,7,7,13.55714286,0,0,8,9,8,13.2,0,0,1,0,Graduate
4167,416,21,0,5,6,4,12.25,0,0,5,8,4,11.8,0,0,1,1,Enrolled
4168,70,19,0,6,6,6,14.33333333,0,0,6,6,6,13.5,0,0,1,0,Graduate
4169,348,20,0,6,10,4,10.5,0,0,6,8,4,11.75,0,0,1,0,Graduate
4170,345,20,0,4,8,0,0,0,0,4,8,0,0,0,0,1,0,Dropout
4171,391,20,0,6,10,4,12.75,0,0,6,14,3,11.33333333,0,0,1,0,Enrolled
4172,202,18,0,6,14,0,0,0,0,6,9,4,11,0,0,1,1,Enrolled
4173,189,18,0,5,10,1,14,0,0,5,10,1,14,0,0,1,0,Enrolled
4174,266,20,0,7,9,7,14.09333333,0,0,8,8,8,15,0,0,1,1,Graduate
4175,202,21,0,6,6,6,13.33333333,0,0,6,8,6,13.16666667,0,0,1,1,Graduate
4176,271,19,0,8,12,7,12.07142857,0,0,8,12,7,12.07142857,0,0,1,0,Graduate
4177,241,18,0,6,6,6,12.66666667,0,0,6,6,6,12.5,0,0,1,1,Graduate
4178,97,27,0,6,11,6,12.125,0,0,6,16,5,12,0,1,1,0,Enrolled
4179,266,21,0,7,9,7,13.2,0,0,8,9,7,13.2575,0,0,1,1,Graduate
4180,268,18,0,7,8,7,14.15,0,0,8,8,8,14.51125,0,0,1,1,Graduate
4181,379,18,0,6,12,4,13.5,0,0,6,14,3,10.66666667,0,1,1,0,Enrolled
4182,380,28,0,6,0,0,0,0,0,5,10,0,0,0,1,0,0,Dropout
4183,297,36,0,7,13,5,12.2,0,0,7,14,3,11.4,0,0,1,0,Dropout
4184,93,20,0,5,6,5,14.8,1,0,5,6,5,14,0,0,1,0,Graduate
4185,202,19,0,6,8,5,11,0,0,6,13,5,11.4,0,0,1,0,Graduate
4186,403,20,0,5,10,0,0,0,0,5,10,0,0,3,0,1,0,Enrolled
4187,103,19,0,5,15,3,14,3,0,5,10,4,11.75,1,0,1,0,Enrolled
4188,32,28,0,6,8,5,11.83333333,0,0,6,6,6,13,0,0,1,0,Graduate
4189,317,20,0,5,7,4,11.75,0,0,5,7,5,11.8,1,0,1,0,Graduate
4190,257,28,8,14,22,12,12.33333333,0,3,12,20,8,12,0,0,1,0,Graduate
4191,409,24,3,10,16,3,11.66666667,0,3,10,24,6,11.83333333,0,0,1,0,Dropout
4192,96,20,1,6,9,6,12.66666667,0,1,6,10,4,11.5,0,0,1,0,Enrolled
4193,377,22,0,6,9,4,12.25,0,0,6,8,5,11.6,0,0,1,0,Enrolled
4194,239,18,0,6,7,6,11.28571429,0,0,6,9,4,13.5,0,0,1,1,Graduate
4195,191,22,0,5,12,2,11.5,0,0,5,12,0,0,0,1,0,0,Dropout
4196,245,18,0,6,10,6,11.66666667,0,0,6,10,4,12.25,0,0,1,1,Graduate
4197,260,21,0,8,8,7,13.51428571,0,0,8,8,7,13.51428571,0,0,1,1,Graduate
4198,358,19,0,6,7,6,13,0,0,6,9,6,13.71428571,0,0,1,0,Graduate
4199,400,22,0,6,11,3,15,0,0,6,11,4,10.25,0,0,1,0,Enrolled
4200,260,20,0,8,8,7,12.74428571,0,0,8,8,7,12.74428571,0,0,1,1,Graduate
4201,168,20,0,5,10,4,11.75,0,0,5,8,5,11.8,0,0,1,0,Graduate
4202,46,19,0,6,6,6,12.16666667,0,0,6,7,6,11.66666667,0,1,1,0,Graduate
4203,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Enrolled
4204,77,20,1,6,9,5,13.4,1,0,6,9,6,12.375,0,0,1,1,Graduate
4205,202,20,0,6,9,5,11.8,0,0,6,10,4,11.5,0,0,1,0,Dropout
4206,272,19,0,7,7,6,13.53333333,0,0,7,7,6,13.53333333,0,0,1,0,Graduate
4207,240,18,0,6,7,6,14.16666667,0,0,6,10,4,14,0,0,1,1,Graduate
4208,260,18,0,7,7,7,14.65285714,0,0,8,9,8,14.75555556,0,0,1,1,Graduate
4209,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dropout
4210,168,20,0,5,5,5,13.6,0,0,5,7,5,13,0,0,1,0,Graduate
4211,240,22,0,6,9,6,12.83333333,0,0,6,6,4,13.25,0,0,1,1,Graduate
4212,202,18,0,6,6,6,14.66666667,0,0,6,6,6,15.16666667,0,0,1,1,Graduate
4213,344,19,0,6,6,6,13.33333333,0,0,6,6,6,14.66666667,0,0,1,0,Graduate
4214,202,20,0,6,10,5,13.4,0,0,6,9,5,11.4,0,0,0,1,Graduate
4215,266,19,0,7,9,7,13.3125,0,0,8,8,8,15.6375,0,0,1,1,Graduate
4216,9,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Dropout
4217,351,20,0,4,4,0,0,0,0,5,5,0,0,0,1,0,0,Dropout
4218,348,19,0,6,7,6,12.33333333,0,0,6,6,6,13.5,0,0,1,1,Graduate
4219,359,18,0,6,6,6,13.5,0,0,6,6,6,13.33333333,0,0,1,0,Enrolled
4220,230,18,0,6,8,5,13,0,0,6,7,6,11.83333333,0,0,1,0,Graduate
4221,317,22,0,5,6,2,12.5,0,0,5,5,0,0,0,0,1,0,Dropout
4222,202,18,0,6,10,6,17,0,0,6,11,6,16,0,0,1,0,Graduate
4223,202,20,0,6,7,6,13.5,0,0,6,6,6,13,0,0,1,0,Graduate
4224,239,19,0,6,7,6,12.71428571,0,0,6,6,6,11.83333333,0,0,1,0,Graduate
4225,271,19,0,7,9,6,13,0,0,8,11,8,13.92727273,0,0,1,1,Graduate
4226,205,21,3,6,7,6,12.57142857,0,2,6,6,6,13.5,0,0,1,0,Graduate
4227,45,19,0,6,10,4,11.5,0,0,6,11,6,11.5,0,0,1,1,Dropout
4228,224,19,0,6,6,6,13.5,0,0,6,7,6,13.28571429,0,0,1,1,Graduate
4229,32,45,0,6,8,5,13.6,0,0,6,7,5,13,0,0,1,0,Enrolled
4230,97,28,0,5,14,1,12,3,0,5,5,0,0,5,0,0,1,Dropout
4231,271,28,0,7,8,7,14.95,0,0,8,8,8,14.7375,0,0,1,0,Graduate
4232,402,25,0,5,10,4,11.25,0,0,5,9,4,12,0,1,1,0,Enrolled
4233,330,19,0,6,13,3,10.66666667,0,0,6,6,4,12.25,0,1,0,0,Dropout
4234,270,19,0,8,8,7,14.99285714,0,0,8,8,7,14.99285714,0,0,1,0,Graduate
4235,170,20,0,5,12,3,10.5,0,0,5,10,4,11.25,0,0,1,0,Enrolled
4236,201,22,0,6,6,4,11.25,0,0,6,7,3,11,0,0,1,0,Enrolled
4237,354,20,0,6,6,6,12.33333333,0,0,6,7,6,14,0,0,1,1,Graduate
4238,262,20,0,7,7,6,13.01666667,0,0,7,7,6,13.01666667,0,0,1,0,Enrolled
4239,93,20,0,5,7,3,11.33333333,0,0,5,8,2,11.5,0,1,0,0,Dropout
4240,97,27,0,6,7,6,16.14285714,0,0,6,7,6,14.66666667,0,0,1,0,Graduate
